date;close;volume;open;high;low
2008/02/12;518.09;6660265;523.39;530.6;513.03
2008/02/11;521.16;5825276;520.52;523.71;513.4
2008/02/08;516.69;6828632;509.41;517.73;508.7
2008/02/07;504.95;7928354;496.86;514.19;494.76
2008/02/06;501.71;7626121;511.14;511.17;497.93
2008/02/05;506.7995;11201620;489.43;509;488.52
2008/02/04;495.43;13157040;509.07;512.78;492.55
2008/02/01;515.9;17589740;528.67;536.67;510
2008/01/31;564.3;14571660;539.01;573;534.2901
2008/01/30;548.27;7929224;549.19;560.43;543.51
2008/01/29;550.52;6276985;560.47;561.33;540.67
2008/01/28;555.98;5804803;570.97;572.239;548.6
2008/01/25;566.4;6950315;591.81;595;566.18
2008/01/24;574.49;9395468;558.8;579.69;554.14
2008/01/23;548.6201;16944690;560.71;568;519
2008/01/22;584.35;9482651;562.03;597.5;561.2
2008/01/18;600.25;8511037;608.36;609.99;598.45
2008/01/17;600.79;8197408;620.76;625.74;598.01
2008/01/16;615.95;10559630;628.97;639.99;601.93
2008/01/15;637.65;5563080;645.9;649.05;635.38
2008/01/14;653.82;4445854;651.14;657.4;645.25
2008/01/11;638.25;4974897;642.7;649.47;630.11
2008/01/10;646.73;6333918;645.01;657.2;640.11
2008/01/09;653.2;6739308;630.04;653.34;622.51
2008/01/08;631.6799;5327884;653;659.96;631
2008/01/07;649.25;6403042;653.94;662.28;637.35
2008/01/04;657;5357355;679.69;680.96;655
2008/01/03;685.33;3252096;685.26;686.85;676.52
2008/01/02;685.19;4304022;692.87;697.37;677.7301
2007/12/31;691.48;2359673;698.57;702.49;690.58
2007/12/28;702.53;2532834;704.93;707.95;696.54
2007/12/27;700.74;2942330;707.07;716;700.7383
2007/12/26;710.84;2525489;698.99;713.22;698.21
2007/12/24;700.73;1628340;694.99;700.73;693.06
2007/12/21;696.69;5371949;697.88;699.26;693.24
2007/12/20;689.69;4419613;685.83;691;680.61
2007/12/19;677.37;4420203;674.21;679.5;669
2007/12/18;673.35;7165539;674.16;676.71;652.5
2007/12/17;669.23;5485698;688;695.42;663.67
2007/12/14;689.96;3671824;687.51;699.7;687.26
2007/12/13;694.05;5180179;696.31;697.62;681.21
2007/12/12;699.35;6156399;714;714.32;688.5
2007/12/11;699.204;6131427;719.94;720.99;698.78
2007/12/10;718.42;3855013;715.99;724.8;714
2007/12/07;714.87;3841926;714.99;718;710.5
2007/12/06;715.26;4908074;697.8;716.56;697.01
2007/12/05;698.51;4205291;692.73;698.93;687.5
2007/12/04;684.16;4231759;678.31;692;677.1201
2007/12/03;681.53;4320514;691.01;695;681.14
2007/11/30;693;7892439;711;711.06;682.11
2007/11/29;697;6203625;690.75;702.79;687.77
2007/11/28;692.26;7901992;682.11;694.3;672.14
2007/11/27;673.57;8903642;674.8;676.43;650.26
2007/11/26;666;6787376;680.2;693.4;665
2007/11/23;676.7;2738964;670;678.28;668.11
2007/11/21;660.52;7013708;643.77;669.97;642.0801
2007/11/20;648.54;9765615;636.48;659.1;632.87
2007/11/19;625.85;5527173;629.59;636.77;618.5
2007/11/16;633.63;9037625;633.94;635.49;616.02
2007/11/15;629.65;6963501;638.57;647.5;624
2007/11/14;641.68;8063631;673.28;675.49;636.27
2007/11/13;660.55;8425472;644.99;660.92;632.07
2007/11/12;632.07;10227270;657.74;669.93;626.21
2007/11/09;663.97;11386150;675.78;681.88;661.21
2007/11/08;693.84;16509040;734.6;734.89;677.18
2007/11/07;732.9399;8242071;741.13;747.24;723.14
2007/11/06;741.79;8428171;737.56;741.79;725
2007/11/05;725.65;8880640;706.99;730.23;706.07
2007/11/02;711.25;5809695;710.51;713.58;697.34
2007/11/01;703.21;6525750;702.79;713.72;701.78
2007/10/31;707;6876549;700.69;707;696.04
2007/10/30;694.77;6865087;677.51;699.91;677.51
2007/10/29;679.23;3065687;677.77;680;672.09
2007/10/26;674.6;3353518;674.03;676.54;668.06
2007/10/25;668.51;5789704;678.68;678.97;663.55
2007/10/24;675.82;7399971;672.71;677.47;659.56
2007/10/23;675.77;6790557;661.25;677.6;660
2007/10/22;650.75;6659231;638.67;655;636.28
2007/10/19;644.71;15767560;654.56;658.49;643.23
2007/10/18;639.62;11775840;635.41;641.37;628.5
2007/10/17;633.48;6016815;630.45;634;621.59
2007/10/16;616;5980766;618.49;625.92;611.99
2007/10/15;620.11;6943762;638.47;639.86;615.55
2007/10/12;637.39;6823322;623.98;638.4;618.24
2007/10/11;622;11713830;633.64;641.41;609
2007/10/10;625.39;5340241;621.36;625.68;616.8
2007/10/09;615.185;8765270;615.11;623.78;608.39
2007/10/08;609.62;5022339;595;610.26;593.95
2007/10/05;594.05;5067883;587.11;596;587.01
2007/10/04;579.03;2979564;585.09;585.09;577.06
2007/10/03;584.0199;3879044;586.25;588.99;580.36
2007/10/02;584.39;7055274;583.38;596.81;580.01
2007/10/01;582.5499;4703920;569.97;584.35;569.61
2007/09/28;567.27;2497737;567;569.55;564.12
2007/09/27;567.5;2033736;571.73;571.74;565.78
2007/09/26;568.16;3345542;570.4;571.7899;563.81
2007/09/25;569;2723537;564;569.56;562.86
2007/09/24;568.02;5290787;561;571.46;560
2007/09/21;560.1;8008839;556.34;560.79;552.83
2007/09/20;552.83;5524578;547;556.8;546.0301
2007/09/19;546.85;5526688;539.27;549.4499;538.86
2007/09/18;535.27;4211756;526.52;537.25;524.27
2007/09/17;525.3;2197171;526.53;529.28;524.07
2007/09/14;528.75;2760763;523.2;530.27;522.22
2007/09/13;524.78;1890660;524.06;527.21;523.22
2007/09/12;522.65;2982856;520.53;527.98;519
2007/09/11;521.33;2703522;516.99;521.65;515.73
2007/09/10;514.48;3225765;521.28;522.07;510.88
2007/09/07;519.35;3662373;517.86;521.24;516.8
2007/09/06;523.52;3625865;529.36;529.83;518.24
2007/09/05;527.8;3311163;523.4;529.48;522.25
2007/09/04;525.15;3692846;515.02;528;514.62
2007/08/31;515.25;2977506;513.1;516.5;511.47
2007/08/30;511.4;2646982;512.36;515.4;510.578
2007/08/29;512.88;2547086;507.84;513.3;507.23
2007/08/28;506.4;3272073;511.53;514.98;505.79
2007/08/27;513.26;2324908;514.43;517.45;511.4
2007/08/24;515;2472400;512.61;515.55;508.5
2007/08/23;512.19;3076320;516;516.13;507
2007/08/22;512.75;3186971;509.96;516.25;509.25
2007/08/21;506.61;3610004;498.94;508.16;497.77
2007/08/20;497.92;2697300;502.46;502.56;496
2007/08/17;500.04;5481430;497.44;501;491.65
2007/08/16;491.52;8630547;492.02;496.43;480.46
2007/08/15;497.55;5408477;509;511.69;496.71
2007/08/14;508.6;3621719;515.72;517.4;508
2007/08/13;515.5;3178714;519.54;519.75;513.03
2007/08/10;515.75;5874525;510.18;518.72;505.63
2007/08/09;514.73;4831461;520.8;526.82;514.63
2007/08/08;525.78;4065622;519.34;525.78;517.09
2007/08/07;516.02;4262781;509.75;519.88;509.04
2007/08/06;510;3646107;503;510.15;502.5
2007/08/03;503;3174338;510.05;513.2;503
2007/08/02;511.01;3152560;513.72;514.99;509
2007/08/01;512.94;4418080;510.5;516.51;508.14
2007/07/31;510;4269411;520.23;520.44;510
2007/07/30;516.11;3963258;512.92;519.34;510.5
2007/07/27;511.89;5457767;508.53;516.62;505.5
2007/07/26;508;6876233;508.74;512.59;498.88
2007/07/25;509.76;5541872;516.98;517.02;505.56
2007/07/24;514.0001;5570818;509.3;518.69;507.11
2007/07/23;512.51;6347670;519.01;520;512.15
2007/07/20;520.12;17767310;511.9;523.18;509.5
2007/07/19;548.59;10580680;553.46;553.52;542.24
2007/07/18;549.5;6077068;553.89;554.5;543.81
2007/07/17;555;4312686;555.04;557.73;552.38
2007/07/16;552.99;6599489;550.3;558.58;549.31
2007/07/13;552.16;5236127;547.91;552.67;547.25
2007/07/12;545.33;3439828;545.86;547.32;540.22
2007/07/11;544.47;3307735;543.61;546.5;540.01
2007/07/10;543.34;3854303;543.79;547;541.65
2007/07/09;542.56;3723209;543;548.74;540.26
2007/07/06;539.4;2746709;541.25;543.87;538.73
2007/07/05;541.63;4940096;535.56;544.4;532.15
2007/07/03;534.34;1869895;531.06;534.4;527.5
2007/07/02;530.38;3479879;525.49;531.85;524.2
2007/06/29;522.7001;3880056;526.02;527.4;519.46
2007/06/28;525.01;4167687;524.88;529.5;523.8
2007/06/27;526.29;6122559;525;527.99;519.56
2007/06/26;530.26;5686292;532.73;533.2;526.24
2007/06/25;527.42;7924801;528.98;534.99;523.38
2007/06/22;524.98;7191925;516.42;524.99;516.1
2007/06/21;514.11;4409052;510.98;515.29;506.28
2007/06/20;509.97;4336624;516.96;518.75;509.06
