date;close;volume;open;high;low
2012/10/05;54.7026;500265;55.2421;56.2922;54.192
2012/10/04;54.9049;772348;54.4617;56.0995;54.4425
2012/10/03;54.3943;622559;53.4887;54.6929;53.0744
2012/10/02;53.3731;634221;53.4598;54.3846;53.1129
2012/10/01;53.2778;709164;53.7584;55.2999;52.9973
2012/09/28;53.4598;663515;54.0571;54.3172;52.8914
2012/09/27;54.2979;440294;52.9588;54.4328;52.8721
2012/09/26;52.8336;640342;53.084;53.9511;52.217
2012/09/25;53.2286;630418;55.2132;55.5407;53.2189
2012/09/24;54.7604;779080;55.5215;56.6487;54.6255
2012/09/21;55.8394;1910002;56.167;58.3732;55.6564
2012/09/20;55.3577;1077441;59.2884;59.2884;55.0879
2012/09/19;59.3462;740441;59.0476;60.1843;58.4407
2012/09/18;58.7682;647056;59.6834;59.9724;58.4888
2012/09/17;59.7316;916093;59.3173;61.4465;59.0957
2012/09/14;59.4522;1149192;57.641;61.1767;57.641
2012/09/13;57.6314;1455542;57.2171;57.9011;54.9434
2012/09/12;58.6718;1897709;54.7797;58.8838;54.4039
2012/09/11;54.4906;762435;54.9723;55.1746;53.7199
2012/09/10;55.059;1033479;55.1457;57.0044;54.7218
2012/09/07;56.0514;907556;55.1265;56.3596;54.587
2012/09/06;55.271;3061769;53.4694;55.6082;51.6486
2012/09/05;50.2034;1094535;51.3017;51.4655;49.7603
2012/09/04;51.1958;9349661;50.5599;51.9761;49.4231
2012/08/31;50.82;1285395;51.3981;51.7353;50.5984
2012/08/30;50.9645;3052307;53.084;53.1322;50.6466
2012/08/29;55.3481;901576;53.1226;55.5407;52.9492
2012/08/28;52.9492;441371;53.0744;53.7873;52.901
2012/08/27;53.1997;480671;54.5677;54.8085;52.874
2012/08/24;54.4425;709322;52.3904;54.6832;51.7064
2012/08/23;52.4289;634520;53.7777;53.9222;52.294
2012/08/22;53.8933;593321;54.1245;55.2614;53.7681
2012/08/21;54.3268;755387;55.1457;55.5889;53.9993
2012/08/20;55.2228;778444;57.2171;57.323;55.0301
2012/08/17;57.3134;1195434;58.6911;58.7682;56.0995
2012/08/16;58.0842;1758270;54.9145;58.6506;54.9145
2012/08/15;54.5292;1426714;52.7565;55.377;51.4462
2012/08/14;53.1515;754479;52.8432;54.192;52.4386
2012/08/13;52.3711;1622057;52.795;53.5465;50.9164
2012/08/10;49.5387;397278;48.7969;49.9029;48.4115
2012/08/09;48.8161;533789;50.2227;50.348;48.6234
2012/08/08;50.4636;399119;50.2901;51.9376;50.2901
2012/08/07;50.7526;605105;48.7872;51.2487;48.6427
2012/08/06;48.5367;485178;47.6793;49.6928;47.5637
2012/08/03;47.5155;287463;47.6504;48.2092;47.3325
2012/08/02;46.7352;601143;45.7332;48.1706;45.29
2012/08/01;46.7641;410908;47.9105;48.0743;46.6774
2012/07/31;47.6793;356103;47.8334;48.6909;47.3036
2012/07/30;48.1321;413531;49.8855;50.1071;47.5252
2012/07/27;49.953;505896;48.662;50.8393;48.0175
2012/07/26;48.3344;604972;47.7564;48.8643;46.6292
2012/07/25;47.0145;441883;46.7063;47.4481;46.003
2012/07/24;46.5906;582182;47.7467;48.1706;45.9355
2012/07/23;47.766;551411;48.5078;48.7102;47.082
2012/07/20;49.3845;693158;51.8798;52.3519;49.1726
2012/07/19;52.0821;323395;52.5927;52.9877;51.4655
2012/07/18;52.5445;329607;51.3499;53.2671;51.2729
2012/07/17;51.8412;456460;52.8336;53.4694;51.321
2012/07/16;52.6698;513939;51.4462;52.7661;51.3306
2012/07/13;51.6197;474725;51.5619;51.9279;50.743
2012/07/12;51.5233;748358;53.4598;53.4693;50.8393
2012/07/11;54.3172;517469;55.4444;56.0899;53.8451
2012/07/10;55.5311;573327;56.2633;57.3327;54.3172
2012/07/09;56.2055;617109;58.9512;59.3751;55.9839
2012/07/06;58.7971;473288;59.4811;60.6468;58.3443
2012/07/05;59.5485;407565;57.7373;60.1266;57.6025
2012/07/03;58.0264;306114;57.7181;58.9031;57.3327
2012/07/02;57.7759;446381;57.6217;58.0553;56.8125
2012/06/29;57.5157;815267;56.2344;57.8048;55.4155
2012/06/28;55.0109;789076;54.2112;55.7623;53.4405
2012/06/27;54.5581;729547;53.3442;55.3962;52.3711
2012/06/26;53.2575;773492;50.348;53.8837;50.1745
2012/06/25;50.425;535069;50.714;51.215;50.0493
2012/06/22;51.2247;706053;50.9645;51.8123;50.3383
2012/06/21;50.82;715673;52.506;52.7179;50.7044
2012/06/20;52.3904;419709;52.4578;52.9201;51.6775
2012/06/19;52.4482;984328;49.8566;53.3056;49.6929
2012/06/18;49.7699;440982;48.9895;50.348;48.0647
2012/06/15;49.2111;1081725;48.1128;49.5387;47.265
2012/06/14;47.7853;559478;47.1398;48.1706;46.5328
2012/06/13;47.0531;955403;48.9606;49.0473;46.7737
2012/06/12;48.8065;602901;47.8431;49.2208;47.0627
2012/06/11;47.6408;569217;50.7526;51.2632;47.4095
2012/06/08;50.3672;521447;48.2092;50.5599;47.8817
2012/06/07;48.5271;772012;49.1533;49.9722;48.1225
2012/06/06;48.6331;810109;46.9278;49.4327;46.6195
2012/06/05;46.0993;611013;45.8006;47.2939;44.7024
2012/06/04;46.1475;921791;46.8989;47.3132;44.5867
2012/06/01;46.6774;1117401;46.4269;47.3903;46.003
2012/05/31;47.5926;1661675;50.1745;50.3961;47.1157
2012/05/30;50.425;1908342;53.7488;53.9367;49.4135
2012/05/29;55.3962;557501;55.3481;56.1766;53.8162
2012/05/25;54.7604;383450;54.3461;55.0205;53.7295
2012/05/24;54.5195;819041;54.8953;55.2903;53.0841
2012/05/23;54.7507;1076522;54.1342;54.9145;53.3345
2012/05/22;54.6833;886499;54.086;55.165;53.4318
2012/05/21;53.9222;1075251;50.2227;54.2189;49.8277
2012/05/18;50.3191;1294714;50.82;50.8392;48.8932
2012/05/17;50.5021;3330494;54.2787;56.0128;50.4347
2012/05/16;49.0088;1277165;50.926;51.9954;48.6719
2012/05/15;50.9742;927748;50.7815;52.2362;50.3383
2012/05/14;50.7815;858054;52.2555;52.2844;50.3961
2012/05/11;52.6794;960269;52.6216;55.1457;52.2459
2012/05/10;52.9492;723301;53.3249;53.7103;51.6389
2012/05/09;52.9588;674731;52.2844;53.4598;51.476
2012/05/08;52.8721;765402;52.9203;53.4559;51.5522
2012/05/07;53.1033;822618;53.0648;54.4232;52.217
2012/05/04;53.2864;919907;54.982;56.0995;53.1515
2012/05/03;55.8201;1290989;59.7509;59.7605;55.165
2012/05/02;59.799;2704386;59.2595;62.1401;58.3443
2012/05/01;59.7798;4845535;55.0398;63.2962;54.4831
2012/04/30;51.8123;1014073;52.1206;52.66;50.743
2012/04/27;52.3422;1261021;50.8104;53.1419;49.8181
2012/04/26;50.5503;1120538;50.0397;51.1755;49.3075
2012/04/25;50.3383;1492860;49.163;51.4751;47.9298
2012/04/24;48.7391;757339;50.1553;50.3576;48.3152
2012/04/23;50.0975;1143052;50.6081;51.032;49.6639
2012/04/20;51.1765;1666430;54.0667;54.2401;50.9356
2012/04/19;53.6236;976351;53.8355;54.8953;53.5465
2012/04/18;53.9608;1186279;55.0012;55.3962;53.2382
2012/04/17;55.2806;932741;56.4367;57.5437;55.1173
2012/04/16;55.7816;841361;56.1284;56.957;54.3461
2012/04/13;55.56;863230;56.5716;56.6968;54.8086
2012/04/12;56.6968;939301;57.034;58.0167;56.1284
2012/04/11;56.5138;818357;57.6314;58.0456;56.1381
2012/04/10;57.0629;1341613;58.8549;59.722;56.5523
2012/04/09;59.1246;1026256;59.1343;59.5774;58.1227
2012/04/05;59.9146;1139562;60.3096;61.8126;59.7316
2012/04/04;60.7143;1857344;62.8723;63.8742;60.5505
2012/04/03;65.5699;1709693;63.7876;66.7549;62.9494
2012/04/02;64.25;1401478;64.067;64.6739;62.0245
2012/03/30;63.8261;952723;65.8396;66.0419;63.4889
2012/03/29;65.0785;1400687;66.5718;67.4389;64.1055
2012/03/28;66.4658;1554257;70.2521;71.9091;65.8011
2012/03/27;70.8108;1187565;69.3079;72.8725;68.4987
2012/03/26;69.1441;843328;70.3195;70.6567;67.9688
2012/03/23;69.7126;1217482;71.4563;71.466;67.8821
2012/03/22;70.9939;1615763;72.94;72.94;69.8667
2012/03/21;73.8841;1540211;77.0827;77.5933;73.3061
2012/03/20;77.073;983385;76.206;77.9401;75.9169
2012/03/19;76.9381;1405765;78.6819;79.1829;76.3505
2012/03/16;79.5297;2575679;80.9267;82.7572;78.7686
2012/03/15;80.3775;1827893;76.9189;81.3602;76.5393
2012/03/14;77.0345;1022556;76.4853;78.0364;75.8977
2012/03/13;77.0152;1058834;74.7897;77.179;74.0864
2012/03/12;74.8668;1290669;76.9478;78.1704;74.2117
2012/03/09;77.5355;1639043;74.6741;78.5181;74.2599
2012/03/08;74.7897;1147614;71.4082;75.4063;70.9168
2012/03/07;71.1962;985061;70.7241;72.728;69.5777
2012/03/06;70.7338;1538351;71.3504;71.3504;69.1827
2012/03/05;71.755;2337860;72.651;75.8206;70.8108
2012/03/02;73.1808;2654451;66.4948;73.7974;66.0323
2012/03/01;66.7067;1672230;66.6874;67.0921;65.9938
2012/02/29;67.1113;1844110;66.408;67.5834;64.1729
2012/02/28;66.2154;2432517;66.8801;68.884;65.618
2012/02/27;66.2443;3667228;64.9629;70.1943;64.3656
2012/02/24;65.8107;3317212;59.7316;66.225;57.8048
2012/02/23;59.5389;5879962;57.8048;62.3135;55.4059
2012/02/22;50.1745;1418716;49.1437;51.3017;49.1437
2012/02/21;49.0762;1587898;51.8412;52.4087;48.7487
2012/02/17;52.5349;1731705;53.2093;54.664;51.3538
2012/02/16;52.8528;2401351;51.0898;53.1708;49.7217
2012/02/15;50.767;1786809;47.3614;51.0512;46.6388
2012/02/14;46.9856;1156663;45.2804;47.3999;44.6927
2012/02/13;45.4827;749030;46.3305;46.3498;44.5097
2012/02/10;45.8295;893737;46.3787;46.8219;45.5983
2012/02/09;46.6157;1420229;47.0531;47.371;45.6658
2012/02/08;47.0145;1537606;45.9548;47.6408;44.7891
2012/02/07;45.5694;1773720;42.7852;46.9346;42.5539
2012/02/06;42.92;698119;42.4961;43.1513;41.6194
2012/02/03;42.9056;2101135;40.8776;44.0858;40.7138
2012/02/02;40.4344;718995;40.4633;40.762;39.9624
2012/02/01;40.4152;1072890;41.552;42.1011;40.0394
2012/01/31;40.5982;1548850;43.2669;43.4017;39.6358
2012/01/30;42.4191;865215;43.3536;43.7293;41.9181
2012/01/27;42.448;1285702;43.1127;43.9124;41.9181
2012/01/26;42.7177;1072456;43.633;44.317;42.1975
2012/01/25;43.2283;3061012;44.0761;44.5193;41.9181
2012/01/24;44.105;3965000;45.3382;47.6022;43.7486
2012/01/23;45.6561;8434155;47.2072;52.7565;45.2515
2012/01/20;47.2072;6602452;41.9277;49.2978;41.7639
2012/01/19;41.7639;4624577;37.7851;42.2938;37.6743
2012/01/18;38.0452;3193090;36.0124;38.2475;35.4632
2012/01/17;35.4054;5339289;32.7946;37.3804;32.756
2012/01/13;32.3321;2246762;32.6212;33.9603;32.0913
2012/01/12;32.756;4118523;29.8562;32.8138;29.7213
2012/01/11;31.6963;3579238;29.8562;33.3823;29.4226
2012/01/10;29.3456;1877077;28.806;29.8176;28.7579
2012/01/09;28.6037;1557717;28.4881;28.8542;27.939
2012/01/06;28.1317;1747552;28.8831;29.1721;27.9631
2012/01/05;29.018;3277695;29.5479;29.8658;27.834
2012/01/04;29.6731;1910183;30.3475;31.0026;29.6153
2012/01/03;30.2801;2390078;31.2049;31.6481;30.1066
2011/12/30;30.6173;1654035;31.1279;31.6481;30.598
2011/12/29;31.6963;1550588;32.361;32.7256;31.4362
2011/12/28;32.1105;4979276;30.887;33.0451;30.7714
2011/12/27;32.1587;9591670;35.4054;36.5133;32.0431
2011/12/23;44.1725;1050189;45.5983;45.5983;43.5463
2011/12/22;44.1436;1413112;43.7582;45.4538;43.1994
2011/12/21;43.238;850826;44.1628;45.0106;42.3757
2011/12/20;44.3844;1299999;44.2688;45.1937;43.0838
2011/12/19;43.5366;2008140;45.0395;46.3402;43.1705
2011/12/16;44.4711;2658945;49.1052;49.9048;43.8546
2011/12/15;48.5271;1342379;51.8894;52.4867;48.3633
2011/12/14;49.2978;1125953;51.4173;51.4173;48.1706
2011/12/13;51.4173;1027788;54.6818;54.9498;50.4983
2011/12/12;54.1936;987620;53.6096;54.5286;52.4608
2011/12/09;54.5286;1121760;52.6044;55.237;52.5757
2011/12/08;55.8497;620984;57.1995;57.6495;55.6965
2011/12/07;57.9079;535302;56.8645;58.5685;56.4337
2011/12/06;57.4293;479269;56.5581;57.8505;55.8717
2011/12/05;56.7687;398627;56.5485;57.3814;55.821
2011/12/02;56.0603;490416;55.5625;57.3814;55.5003
2011/12/01;55.0264;894133;56.8645;56.9506;54.5669
2011/11/30;57.7548;758493;56.3954;58.176;55.4955
2011/11/29;55.0264;638107;55.6295;56.0507;54.1457
2011/11/28;55.3615;1152943;57.9462;59.095;54.3659
2011/11/25;55.9071;336475;56.5007;57.592;55.8018
